ProfileURL,Name/Handle,Platform,FollowerCount,Email,Tags,OutreachStatus,LastScrapedAt,Region,Language,PrimaryAITool,SampleContentURL,AIGCVerdict,DiscoveredAt,Source,Notes,FeedURL,ContactSourceURL,EvidenceJSON
https://instagram.com/dariondanjou,@dariondanjou,Instagram,"5,561",,"AIGC,AI filmmaker,Instagram",New,2026-09-14T01:46:35Z,US,English,GenAI,https://instagram.com/dariondanjou,hybrid,2026-07-07T02:53:01Z,SearXNG shortlist; Instagram computer_use AX profile read 2026-07-07,"Playwright scrape: followers=5,561",https://instagram.com/dariondanjou,https://instagram.com/dariondanjou,"{""platform"": ""Instagram"", ""handle"": ""@dariondanjou"", ""og_description"": ""5,561 Followers, 5,134 Following, 229 Posts - See Instagram photos and videos from Darion D'Anjou (@dariondanjou)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/ai_anav,@ai_anav,Instagram,26K,,"AIGC,AI filmmaker,Instagram,verified",New,2026-09-14T01:46:57Z,,English,GenAI,https://instagram.com/ai_anav,yes,2026-07-07T02:53:01Z,SearXNG shortlist; Instagram computer_use AX profile read 2026-07-07,Playwright scrape: followers=26K,https://instagram.com/ai_anav,https://instagram.com/ai_anav,"{""platform"": ""Instagram"", ""handle"": ""@ai_anav"", ""og_description"": ""26K Followers, 2 Following, 123 Posts - See Instagram photos and videos from Anav Nayar (@ai_anav)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/kseniia_saraieva,@kseniia_saraieva,Instagram,"2,187",,"AIGC,AI filmmaker,AI curator,Instagram",New,2026-09-14T01:47:19Z,EU,English,GenAI,https://instagram.com/kseniia_saraieva,yes,2026-07-07T02:53:01Z,SearXNG shortlist; Instagram computer_use AX profile read 2026-07-07,"Playwright scrape: followers=2,187",https://instagram.com/kseniia_saraieva,https://instagram.com/kseniia_saraieva,"{""platform"": ""Instagram"", ""handle"": ""@kseniia_saraieva"", ""og_description"": ""2,187 Followers, 5,562 Following, 173 Posts - See Instagram photos and videos from  (@kseniia_saraieva)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/joby_thuruthel,@joby_thuruthel,Instagram,"3,701",,"AIGC,Meta,needs_seated_computer_use",New,2026-09-14T01:47:41Z,,English,GenAI,https://instagram.com/joby_thuruthel,hybrid,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""generative video"" ""filmmaker"" site:instagram.com","Playwright scrape: followers=3,701",https://instagram.com/joby_thuruthel,https://instagram.com/joby_thuruthel,"{""platform"": ""Instagram"", ""handle"": ""@joby_thuruthel"", ""og_description"": ""3,701 Followers, 1,050 Following, 772 Posts - See Instagram photos and videos from AI Filmmaker Bahrain (@joby_thuruthel"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/trashcanroxanne,@trashcanroxanne,Instagram,"3,155",,"AIGC,Meta",New,2026-09-14T01:48:02Z,,English,GenAI,https://instagram.com/trashcanroxanne,hybrid,2026-07-18T10:10:19Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com","Playwright scrape: followers=3,155",https://instagram.com/trashcanroxanne,https://instagram.com/trashcanroxanne,"{""platform"": ""Instagram"", ""handle"": ""@trashcanroxanne"", ""og_description"": ""3,155 Followers, 1,867 Following, 300 Posts - See Instagram photos and videos from Roxanne Ducharme (@trashcanroxanne)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/despicable.ai,@despicable.ai,Instagram,32K,,"AIGC,Meta,discovery-only",New,2026-09-14T01:48:24Z,,English,GenAI,https://instagram.com/despicable.ai,yes,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Instagram"" site:instagram.com",Playwright scrape: followers=32K,https://instagram.com/despicable.ai,https://instagram.com/despicable.ai,"{""platform"": ""Instagram"", ""handle"": ""@despicable.ai"", ""og_description"": ""32K Followers, 2,324 Following, 176 Posts - See Instagram photos and videos from Dayaan Ahmed (@despicable.ai)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/katsukokoiso.ai,@katsukokoiso.ai,Instagram,344K,,"AIGC,Meta,discovery-only",New,2026-09-14T01:48:46Z,,English,GenAI,https://instagram.com/katsukokoiso.ai,yes,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI artist"" ""AI video"" site:instagram.com",Playwright scrape: followers=344K,https://instagram.com/katsukokoiso.ai,https://instagram.com/katsukokoiso.ai,"{""platform"": ""Instagram"", ""handle"": ""@katsukokoiso.ai"", ""og_description"": ""344K Followers, 713 Following, 857 Posts - See Instagram photos and videos from Katsukokoiso | AI visual artist (@katsuk"", ""aigc_verdict"": ""yes""}"
https://instagram.com/promoden.studio,@promoden.studio,Instagram,30K,,"AIGC,Meta,discovery",New,2026-09-14T01:49:08Z,,English,GenAI,https://instagram.com/promoden.studio,hybrid,2026-07-20T10:08:13Z,"SearXNG ""AI filmmaker"" ""Sora"" site:instagram.com",Playwright scrape: followers=30K,https://instagram.com/promoden.studio,https://instagram.com/promoden.studio,"{""platform"": ""Instagram"", ""handle"": ""@promoden.studio"", ""og_description"": ""30K Followers, 522 Following, 416 Posts - See Instagram photos and videos from PromoDen | AI Filmmaker (@promoden.studio"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/ai_funcorner,@ai_funcorner,Instagram,"9,983",,"AIGC,Meta,AI video",New,2026-09-14T01:49:30Z,,English,GenAI,https://instagram.com/ai_funcorner,yes,2026-07-22T10:04:55Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""AI video"" site:instagram.com","Playwright scrape: followers=9,983",https://instagram.com/ai_funcorner,https://instagram.com/ai_funcorner,"{""platform"": ""Instagram"", ""handle"": ""@ai_funcorner"", ""og_description"": ""9,983 Followers, 45 Following, 112 Posts - See Instagram photos and videos from AI Filmmaker l AI Video Creator \ud83c\udfac (@ai_f"", ""aigc_verdict"": ""yes""}"
https://instagram.com/aiartoriginal,@aiartoriginal,Instagram,,,"AIGC,Meta,AI video",New,2026-07-22T10:04:55Z,,,,https://www.instagram.com/aiartoriginal/,unsure,2026-07-22T10:04:55Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""AI video"" site:instagram.com",IG personal/non-business or META_IG_USER_ID unavailable; flagged for seated computer_use pass,,https://www.instagram.com/aiartoriginal/,"{""discovery"":{""source"":""SearXNG site-scope"",""query"":""\""AI filmmaker\"" \""AI video\"" site:instagram.com"",""url"":""https://www.instagram.com/aiartoriginal/"",""why"":""Imagine, Write and Create (@aiartoriginal) - Instagram \u2014 1,948 Followers, 3,515 Following, 434 Posts - Imagine, Write and Create (@aiartoriginal) on Instagram: \""AI Filmmaker | AI Video Creator | AI Micro Dramas | AI Cinematic Ads | Fast-paced AI Scenes\""""},""profile"":{""source"":""not_available"",""status"":""no_meta_token""},""aigc_verdict"":{""source"":""not_reviewed_no_computer_use"",""verdict"":""unsure""}}"
https://instagram.com/volcano.visuals,@volcano.visuals,Instagram,443,,"AIGC,Meta,AI video",New,2026-09-14T01:50:28Z,,English,GenAI,https://instagram.com/volcano.visuals,hybrid,2026-07-22T10:04:55Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""AI video"" site:instagram.com",Playwright scrape: followers=443,https://instagram.com/volcano.visuals,https://instagram.com/volcano.visuals,"{""platform"": ""Instagram"", ""handle"": ""@volcano.visuals"", ""og_description"": ""443 Followers, 90 Following, 21 Posts - See Instagram photos and videos from Volkan Erta\u015f | AI Filmmaker (@volcano.visua"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/ai_flime,@ai_flime,Instagram,,,"AIGC,Meta,AI video",New,2026-07-22T10:04:55Z,,,,https://www.instagram.com/ai_flime/reels/,unsure,2026-07-22T10:04:55Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""AI video"" site:instagram.com",IG personal/non-business or META_IG_USER_ID unavailable; flagged for seated computer_use pass,,https://www.instagram.com/ai_flime/reels/,"{""discovery"":{""source"":""SearXNG site-scope"",""query"":""\""AI filmmaker\"" \""AI video\"" site:instagram.com"",""url"":""https://www.instagram.com/ai_flime/reels/"",""why"":""Ai Films Maker (@ai_flime) \u2022 Instagram photos and videos \u2014 5 Followers, 5 Following, 3 Posts - Ai Films Maker (@ai_flime) on Instagram: \""Ai Filmmaker Ai video creator Generative Ai Art Ai short film\""""},""profile"":{""source"":""not_available"",""status"":""no_meta_token""},""aigc_verdict"":{""source"":""not_reviewed_no_computer_use"",""verdict"":""unsure""}}"
https://instagram.com/lenoty_ai,@lenoty_ai,Instagram,35K,,"AIGC,Meta,Discovery",New,2026-09-14T01:51:21Z,,English,GenAI,https://instagram.com/lenoty_ai,yes,2026-07-23T10:23:41Z,SearXNG Meta site-scope; source=https://www.instagram.com/lenoty_ai/,Playwright scrape: followers=35K,https://instagram.com/lenoty_ai,https://instagram.com/lenoty_ai,"{""platform"": ""Instagram"", ""handle"": ""@lenoty_ai"", ""og_description"": ""35K Followers, 651 Following, 267 Posts - See Instagram photos and videos from Lenoty|AI Creator (@lenoty_ai)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/techprophett,@techprophett,Instagram,28K,,"AIGC,Meta,Discovery",New,2026-09-14T01:51:42Z,,English,GenAI,https://instagram.com/techprophett,hybrid,2026-07-23T10:23:49Z,SearXNG Meta site-scope; source=https://www.instagram.com/techprophett/,Playwright scrape: followers=28K,https://instagram.com/techprophett,https://instagram.com/techprophett,"{""platform"": ""Instagram"", ""handle"": ""@techprophett"", ""og_description"": ""28K Followers, 21 Following, 141 Posts - See Instagram photos and videos from Techprophett | AI Artist \u2022 Creator \u2022 Promp"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/dvsmethid,@dvsmethid,Instagram,"7,794",,"AIGC,Meta,Discovery",New,2026-09-14T01:52:04Z,,English,GenAI,https://instagram.com/dvsmethid,hybrid,2026-07-23T10:24:02Z,SearXNG Meta site-scope; source=https://www.instagram.com/dvsmethid/,"Playwright scrape: followers=7,794",https://instagram.com/dvsmethid,https://instagram.com/dvsmethid,"{""platform"": ""Instagram"", ""handle"": ""@dvsmethid"", ""og_description"": ""7,794 Followers, 2,845 Following, 3,610 Posts - See Instagram photos and videos from Derrick Schultz (@dvsmethid)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/soraofficial,@soraofficial,Instagram,289K,,"AIGC,Meta,routine,Sora",New,2026-09-14T01:52:26Z,,English,Sora,https://instagram.com/soraofficial,hybrid,2026-07-27T10:09:30Z,SearXNG Sora AI filmmaker site:instagram.com,Playwright scrape: followers=289K,https://instagram.com/soraofficial,https://instagram.com/soraofficial,"{""platform"": ""Instagram"", ""handle"": ""@soraofficial"", ""og_description"": ""289K Followers, 36 Following, 403 Posts - See Instagram photos and videos from Sora (@soraofficial)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/runwayapp,@runwayapp,Instagram,538K,,"AIGC,Meta,needs-seated-pass",New,2026-09-14T01:52:47Z,,English,Runway,https://instagram.com/runwayapp,hybrid,2026-07-27T10:09:30Z,SearXNG Runway AI video creator site:instagram.com,Playwright scrape: followers=538K,https://instagram.com/runwayapp,https://instagram.com/runwayapp,"{""platform"": ""Instagram"", ""handle"": ""@runwayapp"", ""og_description"": ""538K Followers, 288 Following, 761 Posts - See Instagram photos and videos from Runway (@runwayapp)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/klingai_official,@klingai_official,Instagram,649K,,"AIGC,Kling",New,2026-09-14T01:53:09Z,,English,Kling,https://instagram.com/klingai_official,yes,2026-07-27T10:09:30Z,SearXNG Meta site-scope: Kling AI video creator site:instagram.com,Playwright scrape: followers=649K,https://instagram.com/klingai_official,https://instagram.com/klingai_official,"{""platform"": ""Instagram"", ""handle"": ""@klingai_official"", ""og_description"": ""649K Followers, 969 Following, 2,239 Posts - See Instagram photos and videos from Kling AI (@klingai_official)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/lam.aifilm,@lam.aifilm,Instagram,74K,,"AIGC,Meta,search-lead",New,2026-09-14T01:53:31Z,,English,GenAI,https://instagram.com/lam.aifilm,yes,2026-07-29T10:06:40Z,"SearXNG: ""Kling"" ""AI filmmaker"" site:instagram.com",Playwright scrape: followers=74K,https://instagram.com/lam.aifilm,https://instagram.com/lam.aifilm,"{""platform"": ""Instagram"", ""handle"": ""@lam.aifilm"", ""og_description"": ""74K Followers, 517 Following, 56 Posts - See Instagram photos and videos from  (@lam.aifilm)"", ""aigc_verdict"": ""yes""}"
